hotel_id,country,region,resort_type,room_type,hotel_size_rooms,month,is_school_holiday,is_weekend,days_to_christmas,rate_eur_per_night,is_premium,log_rate,rate_flag_extreme
the_brando,French Polynesia,Pacific,island,Deluxe Room,35.0,7,1,0,160,6620.0,1,8.798001694924846,0
the_brando,French Polynesia,Pacific,island,Deluxe Room,35.0,8,1,1,137,7460.0,1,8.917444732471514,0
the_brando,French Polynesia,Pacific,island,Deluxe Room,35.0,10,0,1,81,2270.0,0,7.7279755421055585,0
the_brando,French Polynesia,Pacific,island,Deluxe Room,35.0,12,1,0,2,8790.0,1,9.081483749851179,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,1,0,0,345,2560.0,0,7.848153086199526,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,2,1,0,315,2620.0,0,7.8713112033234065,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,3,0,0,280,2530.0,0,7.836369760545124,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,4,1,0,251,2440.0,0,7.80016307039296,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,5,0,0,229,2490.0,0,7.820439515262181,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,6,0,0,180,5540.0,1,8.61993026886735,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,7,1,0,160,8960.0,1,9.10063710688422,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,8,1,1,137,9040.0,1,9.109525066737367,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,10,0,1,81,2910.0,0,7.976251943745623,0
the_brando,French Polynesia,Pacific,island,Superior Room,35.0,12,1,0,2,10350.0,1,9.24483841238375,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,1,0,0,345,3490.0,1,8.157943507105037,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,2,1,0,315,3940.0,1,8.279189777195004,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,3,0,0,280,3500.0,1,8.160803920954665,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,4,1,0,251,3150.0,1,8.055475141757274,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,5,0,0,229,3740.0,1,8.227108234348146,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,6,0,0,180,7460.0,1,8.917444732471514,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,7,1,0,160,10850.0,1,9.292012520620208,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,8,1,1,137,11640.0,1,9.36228862824824,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,10,0,1,81,3090.0,1,8.036249942132116,0
the_brando,French Polynesia,Pacific,island,Junior Suite,35.0,12,1,0,2,17700.0,1,9.781376414141157,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,1,0,0,345,4390.0,1,8.387312270561717,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,2,1,0,315,5790.0,1,8.66406026722579,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,3,0,0,280,5190.0,1,8.55468163582723,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,4,1,0,251,4960.0,1,8.509362612301048,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,5,0,0,229,4530.0,1,8.418697944667139,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,6,0,0,180,9440.0,1,9.152817185732516,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,7,1,0,160,17120.0,1,9.748061059204817,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,8,1,1,137,17850.0,1,9.789814808047552,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,10,0,1,81,4370.0,1,8.382747094863314,0
the_brando,French Polynesia,Pacific,island,Suite,35.0,12,1,0,2,21420.0,1,9.972127028252816,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,1,0,0,345,6840.0,1,8.830689198760998,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,2,1,0,315,7760.0,1,8.95686647085414,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,3,0,0,280,6550.0,1,8.787372988731876,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,4,1,0,251,7330.0,1,8.899867211223587,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,5,0,0,229,6220.0,1,8.73568594451502,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,6,0,0,180,14010.0,1,9.547598014371232,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,7,1,0,160,22490.0,1,10.020870508171171,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,8,1,1,137,23910.0,1,10.082093883082601,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,10,0,1,81,7510.0,1,8.924123891686012,0
the_brando,French Polynesia,Pacific,island,Grand Suite,35.0,12,1,0,2,39110.0,1,10.574159036330888,1
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,1,0,0,345,9210.0,1,9.128153700988236,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,2,1,0,315,12200.0,1,9.409273194575334,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,3,0,0,280,11440.0,1,9.344958673700944,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,4,1,0,251,10400.0,1,9.249657234353133,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,5,0,0,229,10350.0,1,9.24483841238375,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,6,0,0,180,19180.0,1,9.861675484721689,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,7,1,0,160,36480.0,1,10.50454685609326,1
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,8,1,1,137,32050.0,1,10.375083663110118,1
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,10,0,1,81,9510.0,1,9.160204302482386,0
the_brando,French Polynesia,Pacific,island,Presidential Suite,35.0,12,1,0,2,49960.0,1,10.818997980052007,1
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,1,0,0,345,1600.0,0,7.3783837129967145,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,2,1,0,315,1430.0,0,7.266128779556451,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,3,0,0,280,1300.0,0,7.170888478512505,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,4,1,0,251,1570.0,0,7.359467638255621,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,5,0,0,229,1660.0,0,7.415175109613295,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,6,0,0,180,2870.0,0,7.962415680121064,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,7,1,0,160,5140.0,1,8.545002892055505,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,8,1,1,137,4750.0,1,8.46611040118692,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,10,0,1,81,3590.0,1,8.186185994226083,0
singita_grumeti,Tanzania,Africa,mountain,Deluxe Room,34.0,12,1,0,2,7740.0,1,8.954286157204713,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,1,0,0,345,1690.0,0,7.43307534889858,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,2,1,0,315,2000.0,0,7.601402334583733,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,3,0,0,280,1980.0,0,7.591357046698551,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,4,1,0,251,2130.0,0,7.664346632098617,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,5,0,0,229,2060.0,0,7.630946580890459,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,6,0,0,180,4240.0,1,8.352554369474591,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,7,1,0,160,5810.0,1,8.667507952075105,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,8,1,1,137,6820.0,1,8.82776136765472,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,10,0,1,81,4060.0,1,8.309184527686298,0
singita_grumeti,Tanzania,Africa,mountain,Superior Room,34.0,12,1,0,2,10150.0,1,9.225327501784431,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,1,0,0,345,2290.0,0,7.736743682453495,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,2,1,0,315,3050.0,1,8.02322468471667,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,3,0,0,280,2980.0,0,8.000014093678072,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,4,1,0,251,2840.0,0,7.951911381854188,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,5,0,0,229,2390.0,0,7.779466967458324,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,6,0,0,180,4860.0,1,8.488999457045455,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,7,1,0,160,7870.0,1,8.97094039814245,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,8,1,1,137,9780.0,1,9.188197007290492,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,10,0,1,81,6060.0,1,8.709630081951286,0
singita_grumeti,Tanzania,Africa,mountain,Junior Suite,34.0,12,1,0,2,11450.0,1,9.34583234141334,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,1,0,0,345,4160.0,1,8.333510708982942,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,2,1,0,315,4060.0,1,8.309184527686298,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,3,0,0,280,3880.0,1,8.263848131368906,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,4,1,0,251,3820.0,1,8.2482674474469,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,5,0,0,229,4160.0,1,8.333510708982942,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,6,0,0,180,6760.0,1,8.818926087090677,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,7,1,0,160,11540.0,1,9.353661191420406,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,8,1,1,137,12010.0,1,9.39357817555449,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,10,0,1,81,6980.0,1,8.850947451970402,0
singita_grumeti,Tanzania,Africa,mountain,Suite,34.0,12,1,0,2,15320.0,1,9.636979715315753,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,1,0,0,345,5200.0,1,8.556606193773073,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,2,1,0,315,6580.0,1,8.791941988456118,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,3,0,0,280,5170.0,1,8.550821372396221,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,4,1,0,251,5170.0,1,8.550821372396221,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,5,0,0,229,4850.0,1,8.486940148245216,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,6,0,0,180,10840.0,1,9.291090521661292,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,7,1,0,160,16190.0,1,9.692210811286753,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,8,1,1,137,16140.0,1,9.68911789777328,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,10,0,1,81,11070.0,1,9.312084355859467,0
singita_grumeti,Tanzania,Africa,mountain,Grand Suite,34.0,12,1,0,2,25050.0,1,10.128669025875903,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,1,0,0,345,8410.0,1,9.037295651962438,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,2,1,0,315,9910.0,1,9.201400530406708,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,3,0,0,280,7450.0,1,8.916103530553727,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,4,1,0,251,8620.0,1,9.061956366209925,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,5,0,0,229,8030.0,1,8.991064332188461,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,6,0,0,180,15580.0,1,9.653807502217354,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,7,1,0,160,25590.0,1,10.149996006155071,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,8,1,1,137,25860.0,1,10.16049132133844,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,10,0,1,81,18120.0,1,9.804826765712157,0
singita_grumeti,Tanzania,Africa,mountain,Presidential Suite,34.0,12,1,0,2,39270.0,1,10.578241611979182,1
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,1,0,0,345,810.0,0,6.698268054115413,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,2,1,0,315,2230.0,0,7.7102051944325325,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,3,0,0,280,3200.0,1,8.071218539969863,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,4,1,0,251,3000.0,0,8.006700845440367,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,5,0,0,229,1680.0,0,7.427144133408616,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,6,0,0,180,700.0,0,6.55250788703459,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,7,1,0,160,890.0,0,6.792344427470809,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,8,1,1,137,730.0,0,6.594413459749778,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,10,0,1,81,3020.0,1,8.013343181386672,0
aman_tokyo,Japan,Asia,city,Deluxe Room,84.0,12,1,0,2,2680.0,0,7.893945138235959,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,1,0,0,345,890.0,0,6.792344427470809,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,2,1,0,315,3120.0,1,8.045908742270779,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,3,0,0,280,3800.0,1,8.24301946898925,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,4,1,0,251,3630.0,1,8.197263371414335,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,5,0,0,229,2430.0,0,7.796057974316123,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,6,0,0,180,920.0,0,6.825460036255307,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,7,1,0,160,1000.0,0,6.90875477931522,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,8,1,1,137,1320.0,0,7.186144304522325,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,10,0,1,81,4330.0,1,8.373553741214627,0
aman_tokyo,Japan,Asia,city,Superior Room,84.0,12,1,0,2,3740.0,1,8.227108234348146,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,1,0,0,345,1360.0,0,7.215975002651466,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,2,1,0,315,3630.0,1,8.197263371414335,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,3,0,0,280,4940.0,1,8.50532301884575,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,4,1,0,251,5280.0,1,8.571870752706934,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,5,0,0,229,2970.0,0,7.9966538754626075,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,6,0,0,180,1260.0,0,7.13966033596492,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,7,1,0,160,1560.0,0,7.353081920515432,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,8,1,1,137,1740.0,0,7.462214939768189,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,10,0,1,81,6160.0,1,8.725994381014571,0
aman_tokyo,Japan,Asia,city,Junior Suite,84.0,12,1,0,2,4240.0,1,8.352554369474591,0
aman_tokyo,Japan,Asia,city,Suite,84.0,1,0,0,345,1870.0,0,7.534228326274089,0
aman_tokyo,Japan,Asia,city,Suite,84.0,2,1,0,315,4850.0,1,8.486940148245216,0
aman_tokyo,Japan,Asia,city,Suite,84.0,3,0,0,280,7100.0,1,8.867990898182093,0
aman_tokyo,Japan,Asia,city,Suite,84.0,4,1,0,251,7160.0,1,8.87640491500694,0
aman_tokyo,Japan,Asia,city,Suite,84.0,5,0,0,229,4070.0,1,8.31164394850298,0
aman_tokyo,Japan,Asia,city,Suite,84.0,6,0,0,180,1740.0,0,7.462214939768189,0
aman_tokyo,Japan,Asia,city,Suite,84.0,7,1,0,160,2190.0,0,7.692113339595466,0
aman_tokyo,Japan,Asia,city,Suite,84.0,8,1,1,137,1740.0,0,7.462214939768189,0
aman_tokyo,Japan,Asia,city,Suite,84.0,10,0,1,81,7340.0,1,8.901230352110781,0
aman_tokyo,Japan,Asia,city,Suite,84.0,12,1,0,2,6470.0,1,8.775085935057266,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,1,0,0,345,2460.0,0,7.8083230503910555,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,2,1,0,315,7430.0,1,8.91341571815747,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,3,0,0,280,10790.0,1,9.286467732363734,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,4,1,0,251,10810.0,1,9.288319413292772,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,5,0,0,229,6630.0,1,8.799510901368867,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,6,0,0,180,3060.0,1,8.026496938945412,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,7,1,0,160,2430.0,0,7.796057974316123,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,8,1,1,137,2890.0,0,7.969357742016346,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,10,0,1,81,11070.0,1,9.312084355859467,0
aman_tokyo,Japan,Asia,city,Grand Suite,84.0,12,1,0,2,9760.0,1,9.186150133174966,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,1,0,0,345,4670.0,1,8.449128460502108,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,2,1,0,315,11770.0,1,9.37339415841248,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,3,0,0,280,15870.0,1,9.672248823507559,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,4,1,0,251,16690.0,1,9.722624930978418,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,5,0,0,229,9190.0,1,9.12598002335811,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,6,0,0,180,4200.0,1,8.343077871169383,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,7,1,0,160,4240.0,1,8.352554369474591,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,8,1,1,137,3890.0,1,8.266421472984554,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,10,0,1,81,18160.0,1,9.807031716718498,0
aman_tokyo,Japan,Asia,city,Presidential Suite,84.0,12,1,0,2,12420.0,1,9.427143867544194,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,1,0,0,345,1200.0,0,7.0909098220799835,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,2,1,0,315,1400.0,0,7.244941546337007,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,3,0,0,280,1310.0,0,7.1785454837637,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,4,1,0,251,1250.0,0,7.1316985104669115,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,5,0,0,229,1370.0,0,7.223295679562314,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,6,0,0,180,2940.0,0,7.9865049385539955,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,7,1,0,160,5260.0,1,8.568076401730806,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,8,1,1,137,6150.0,1,8.724369949208368,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,10,0,1,81,1640.0,0,7.403061091090091,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Deluxe Room,100.0,12,1,0,2,8370.0,1,9.032528630660057,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,1,0,0,345,1950.0,0,7.576097340623111,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,2,1,0,315,2300.0,0,7.741099090035366,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,3,0,0,280,1880.0,0,7.53955882930103,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,4,1,0,251,1930.0,0,7.565793282428515,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,5,0,0,229,1520.0,0,7.327123292259293,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,6,0,0,180,4470.0,1,8.405367376233981,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,7,1,0,160,7060.0,1,8.862341963516347,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,8,1,1,137,7770.0,1,8.958154135209242,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,10,0,1,81,2180.0,0,7.687538766201629,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Superior Room,100.0,12,1,0,2,10410.0,1,9.250618218474752,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,1,0,0,345,2510.0,0,7.828436359157585,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,2,1,0,315,2480.0,0,7.816416983691801,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,3,0,0,280,1990.0,0,7.596392304064196,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,4,1,0,251,2530.0,0,7.836369760545124,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,5,0,0,229,2320.0,0,7.749753406274437,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,6,0,0,180,6320.0,1,8.751632702472298,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,7,1,0,160,9560.0,1,9.165447603085447,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,8,1,1,137,11170.0,1,9.321076413570848,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,10,0,1,81,2630.0,0,7.875119281040293,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Junior Suite,100.0,12,1,0,2,14990.0,1,9.615205300012315,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,1,0,0,345,3620.0,1,8.19450550976564,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,2,1,0,315,3890.0,1,8.266421472984554,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,3,0,0,280,3060.0,1,8.026496938945412,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,4,1,0,251,2740.0,0,7.916078096302786,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,5,0,0,229,2800.0,0,7.937731775260109,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,6,0,0,180,8160.0,1,9.007121989469242,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,7,1,0,160,13760.0,1,9.529593783265282,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,8,1,1,137,15180.0,1,9.627799924932715,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,10,0,1,81,3730.0,1,8.224431573221159,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Suite,100.0,12,1,0,2,16460.0,1,9.708749225727084,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,1,0,0,345,4830.0,1,8.482808764554406,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,2,1,0,315,5700.0,1,8.648396877031582,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,3,0,0,280,4680.0,1,8.45126704130007,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,4,1,0,251,4920.0,1,8.501267040865978,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,5,0,0,229,3960.0,1,8.284251797621916,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,6,0,0,180,11230.0,1,9.326433090963036,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,7,1,0,160,20770.0,1,9.941313062076109,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,8,1,1,137,20840.0,1,9.94467747936099,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,10,0,1,81,5450.0,1,8.603554357064281,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Grand Suite,100.0,12,1,0,2,28640.0,1,10.262594536666143,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,1,0,0,345,7110.0,1,8.869398159883518,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,2,1,0,315,7640.0,1,8.941283763647567,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,3,0,0,280,7760.0,1,8.95686647085414,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,4,1,0,251,6230.0,1,8.737292112544221,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,5,0,0,229,6010.0,1,8.701346403039162,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,6,0,0,180,16480.0,1,9.70996348123418,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,7,1,0,160,29840.0,1,10.303638565820524,1
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,8,1,1,137,33390.0,1,10.416041681575788,1
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,10,0,1,81,6850.0,1,8.832149906002899,0
four_seasons_bora_bora,French Polynesia,Pacific,island,Presidential Suite,100.0,12,1,0,2,39050.0,1,10.57262376313457,1
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,1,0,0,345,1540.0,0,7.340186835320115,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,2,1,0,315,1680.0,0,7.427144133408616,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,3,0,0,280,1280.0,0,7.155396301896734,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,4,1,0,251,1500.0,0,7.313886831633462,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,5,0,0,229,2660.0,0,7.886457270977689,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,6,0,0,180,3890.0,1,8.266421472984554,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,7,1,0,160,4090.0,1,8.316544717929398,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,8,1,1,137,4010.0,1,8.296795865770052,0
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,10,0,1,81,1200.0,0,7.0909098220799835,0
